File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF240SKT	bed narrowPeak	peaks and background as input for IDR	ENCSR909WNS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										br-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF119GJD, ENCFF845ZKN	775211	Kevin White, UChicago	185460b021b29e714bd4b1c641f87f4c		https://www.encodeproject.org/files/ENCFF240SKT/@@download/ENCFF240SKT.bed.gz	dm3				released	s3://encode-public/2017/07/02/b880edc5-5bef-4385-bbcb-3516c755a70c/ENCFF240SKT.bed.gz				
ENCFF822QKZ	bed narrowPeak	peaks and background as input for IDR	ENCSR909WNS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										br-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF119GJD, ENCFF358IDU	784766	Kevin White, UChicago	0a7a44ef4508308a178bc67c1b1fbb51		https://www.encodeproject.org/files/ENCFF822QKZ/@@download/ENCFF822QKZ.bed.gz	dm3				released	s3://encode-public/2017/07/02/d39037f6-9d23-4a0d-91e6-e6f0e3dd7e58/ENCFF822QKZ.bed.gz				
ENCFF223SHP	bed narrowPeak	peaks and background as input for IDR	ENCSR909WNS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										br-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF119GJD, ENCFF358IDU, ENCFF845ZKN	788226	Kevin White, UChicago	2706681ce232927ca5b6727713ba3dc8		https://www.encodeproject.org/files/ENCFF223SHP/@@download/ENCFF223SHP.bed.gz	dm3				released	s3://encode-public/2017/07/02/246df257-5134-4b64-ac0e-4a72a716db52/ENCFF223SHP.bed.gz				
ENCFF071EJH	bed narrowPeak	optimal IDR thresholded peaks	ENCSR909WNS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										br-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF223SHP, ENCFF240SKT, ENCFF822QKZ	373	Kevin White, UChicago	8823cd05979d85953e7bd6f77169bb38		https://www.encodeproject.org/files/ENCFF071EJH/@@download/ENCFF071EJH.bed.gz	dm3				released	s3://encode-public/2017/07/02/563ba140-1e8b-46a8-ba5d-4673e89c730d/ENCFF071EJH.bed.gz				
ENCFF373ELJ	bed narrowPeak	peaks and background as input for IDR	ENCSR909WNS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										br-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF143WSO, ENCFF700SDS	780603	Kevin White, UChicago	373a25ec619da523f9cb3060c3e28676		https://www.encodeproject.org/files/ENCFF373ELJ/@@download/ENCFF373ELJ.bed.gz	dm6				released	s3://encode-public/2017/07/02/05f37880-168b-4f31-a92e-646557a3b5ad/ENCFF373ELJ.bed.gz				
ENCFF012DJG	bed narrowPeak	peaks and background as input for IDR	ENCSR909WNS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										br-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF143WSO, ENCFF943IDN	784279	Kevin White, UChicago	e1c79d8c8c291f69bf750985d290a661		https://www.encodeproject.org/files/ENCFF012DJG/@@download/ENCFF012DJG.bed.gz	dm6				released	s3://encode-public/2017/07/02/1b1f0f3a-b27f-4808-9c24-008bf7eda51a/ENCFF012DJG.bed.gz				
ENCFF753MEF	bed narrowPeak	peaks and background as input for IDR	ENCSR909WNS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										br-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF143WSO, ENCFF700SDS, ENCFF943IDN	788444	Kevin White, UChicago	aada51d980041c369e0f81aa776e75ac		https://www.encodeproject.org/files/ENCFF753MEF/@@download/ENCFF753MEF.bed.gz	dm6				released	s3://encode-public/2017/07/02/58451ad9-e345-48bd-a9b8-57019ac463e5/ENCFF753MEF.bed.gz				
ENCFF914PMB	bed narrowPeak	optimal IDR thresholded peaks	ENCSR909WNS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										br-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF012DJG, ENCFF373ELJ, ENCFF753MEF	180	Kevin White, UChicago	022b79230b17071501e714d15f72a115		https://www.encodeproject.org/files/ENCFF914PMB/@@download/ENCFF914PMB.bed.gz	dm6				released	s3://encode-public/2017/07/02/fa0adbf2-fe11-4cf5-9bc8-a365ca693794/ENCFF914PMB.bed.gz				
ENCFF533YJW	bed narrowPeak	peaks and background as input for IDR	ENCSR692UBK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF278UDW, ENCFF594KZZ, ENCFF815HPL	783023	Kevin White, UChicago	b7bc08e9c4e4f3cbdf42efac5a29d0c9		https://www.encodeproject.org/files/ENCFF533YJW/@@download/ENCFF533YJW.bed.gz	dm3				released	s3://encode-public/2017/07/07/e3ac222b-5dec-4b79-aeaf-1b5039d0305b/ENCFF533YJW.bed.gz				
ENCFF138UCU	bed narrowPeak	optimal IDR thresholded peaks	ENCSR692UBK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF156DFR, ENCFF189YTH, ENCFF533YJW	5769	Kevin White, UChicago	4676e2406c03b084ca89c9cfa30c11cc		https://www.encodeproject.org/files/ENCFF138UCU/@@download/ENCFF138UCU.bed.gz	dm3				released	s3://encode-public/2017/07/07/94d17d8b-82cb-4fd2-9a44-5f1d6fe6b586/ENCFF138UCU.bed.gz				
ENCFF525QZM	bed narrowPeak	peaks and background as input for IDR	ENCSR692UBK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF187JSE, ENCFF986IPI	775750	Kevin White, UChicago	b8373877a741bb66382bb478a1630b6a		https://www.encodeproject.org/files/ENCFF525QZM/@@download/ENCFF525QZM.bed.gz	dm6				released	s3://encode-public/2017/07/07/2f0c82a6-9125-4662-8103-ee74ccd470cb/ENCFF525QZM.bed.gz				
ENCFF156DFR	bed narrowPeak	peaks and background as input for IDR	ENCSR692UBK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF594KZZ, ENCFF815HPL	775986	Kevin White, UChicago	eee779d3aa50bf350d920188734a2ce1		https://www.encodeproject.org/files/ENCFF156DFR/@@download/ENCFF156DFR.bed.gz	dm3				released	s3://encode-public/2017/07/07/123da8c3-e4c3-418c-9503-d664b72fa384/ENCFF156DFR.bed.gz				
ENCFF189YTH	bed narrowPeak	peaks and background as input for IDR	ENCSR692UBK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF278UDW, ENCFF815HPL	775650	Kevin White, UChicago	911aa31a7286ae558a1838cacd429dac		https://www.encodeproject.org/files/ENCFF189YTH/@@download/ENCFF189YTH.bed.gz	dm3				released	s3://encode-public/2017/07/07/458508c4-3a57-41ef-b6d2-c2c320ed5520/ENCFF189YTH.bed.gz				
ENCFF608HRB	bed narrowPeak	peaks and background as input for IDR	ENCSR692UBK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF902BJQ, ENCFF986IPI	776805	Kevin White, UChicago	ca5a9e91a98c145821c49812d01d9596		https://www.encodeproject.org/files/ENCFF608HRB/@@download/ENCFF608HRB.bed.gz	dm6				released	s3://encode-public/2017/07/07/c0a48162-574c-49b7-81d1-eab464c8e91e/ENCFF608HRB.bed.gz				
ENCFF488FWS	bed narrowPeak	peaks and background as input for IDR	ENCSR692UBK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF187JSE, ENCFF902BJQ, ENCFF986IPI	784239	Kevin White, UChicago	acca1f82fbda00a31383f525aedf3c86		https://www.encodeproject.org/files/ENCFF488FWS/@@download/ENCFF488FWS.bed.gz	dm6				released	s3://encode-public/2017/07/07/5d35f8a2-3405-40cf-a730-89472bccdb24/ENCFF488FWS.bed.gz				
ENCFF321OSN	bed narrowPeak	optimal IDR thresholded peaks	ENCSR692UBK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF488FWS, ENCFF525QZM, ENCFF608HRB	4188	Kevin White, UChicago	e5c1a7ef26c0556b92011a1b898f1337		https://www.encodeproject.org/files/ENCFF321OSN/@@download/ENCFF321OSN.bed.gz	dm6				released	s3://encode-public/2017/07/07/8072e58e-adba-457b-9356-8b6e59696289/ENCFF321OSN.bed.gz				
ENCFF249VFB	bed narrowPeak	peaks and background as input for IDR	ENCSR931AHZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										ttk-dmelanogaster	DNA					False	2017-12-21	modENCODE				2							ENCFF298BTL, ENCFF326SGK	777774	Kevin White, UChicago	b074bd7b7823bac2de4983cff2458662		https://www.encodeproject.org/files/ENCFF249VFB/@@download/ENCFF249VFB.bed.gz	dm3				released	s3://encode-public/2017/12/19/5aa33405-ffaf-457d-afe5-85a96e927786/ENCFF249VFB.bed.gz				
ENCFF172UWF	bed narrowPeak	peaks and background as input for IDR	ENCSR931AHZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										ttk-dmelanogaster	DNA					False	2017-12-21	modENCODE				1							ENCFF326SGK, ENCFF349MQR	776260	Kevin White, UChicago	92905e83add30bb91215a96508116bd3		https://www.encodeproject.org/files/ENCFF172UWF/@@download/ENCFF172UWF.bed.gz	dm3				released	s3://encode-public/2017/12/19/c04f5cde-4069-43b5-a64b-162bb3f47506/ENCFF172UWF.bed.gz				
ENCFF778YTD	bed narrowPeak	peaks and background as input for IDR	ENCSR931AHZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										ttk-dmelanogaster	DNA					False	2017-12-21	modENCODE				1, 2							ENCFF298BTL, ENCFF326SGK, ENCFF349MQR	786968	Kevin White, UChicago	619027c8087eca4706907979096ed3dc		https://www.encodeproject.org/files/ENCFF778YTD/@@download/ENCFF778YTD.bed.gz	dm3				released	s3://encode-public/2017/12/19/4077e15b-11f4-4f3b-a89c-2104da85da30/ENCFF778YTD.bed.gz				
ENCFF573WLY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR931AHZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										ttk-dmelanogaster	DNA					False	2017-12-21	modENCODE				1, 2							ENCFF172UWF, ENCFF249VFB, ENCFF778YTD	37328	Kevin White, UChicago	9e9a34dc70013ff43d79d5655b2065c2		https://www.encodeproject.org/files/ENCFF573WLY/@@download/ENCFF573WLY.bed.gz	dm3				released	s3://encode-public/2017/12/19/468064ed-5701-4ba9-a5cb-57b1bc75ba14/ENCFF573WLY.bed.gz				
ENCFF650NTR	bed narrowPeak	peaks and background as input for IDR	ENCSR931AHZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										ttk-dmelanogaster	DNA					False	2017-12-21	modENCODE				2							ENCFF663DTV, ENCFF747LPW	778798	Kevin White, UChicago	c30bd30d297319195e6ef17954db344e		https://www.encodeproject.org/files/ENCFF650NTR/@@download/ENCFF650NTR.bed.gz	dm6				released	s3://encode-public/2017/12/19/59b07ef1-53b6-4c4f-bf37-35e24752aa2c/ENCFF650NTR.bed.gz				
ENCFF725WTA	bed narrowPeak	peaks and background as input for IDR	ENCSR931AHZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										ttk-dmelanogaster	DNA					False	2017-12-21	modENCODE				1, 2							ENCFF342EXM, ENCFF663DTV, ENCFF747LPW	785835	Kevin White, UChicago	f4ebd8cf81300a924cbcd5fff88ad803		https://www.encodeproject.org/files/ENCFF725WTA/@@download/ENCFF725WTA.bed.gz	dm6				released	s3://encode-public/2017/12/19/b3e46889-ee23-4998-88cd-c8e8d760f0a5/ENCFF725WTA.bed.gz				
ENCFF156GBL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR931AHZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										ttk-dmelanogaster	DNA					False	2017-12-21	modENCODE				1, 2							ENCFF226FFJ, ENCFF650NTR, ENCFF725WTA	12172	Kevin White, UChicago	9a7ac1d0a09fecc4104589ae17a73507		https://www.encodeproject.org/files/ENCFF156GBL/@@download/ENCFF156GBL.bed.gz	dm6				released	s3://encode-public/2017/12/19/bfef128c-8b94-4c92-83ff-cfaa7834e63c/ENCFF156GBL.bed.gz				
ENCFF226FFJ	bed narrowPeak	peaks and background as input for IDR	ENCSR931AHZ	ChIP-seq	EFO:0005819	Kc167	cell line	Drosophila melanogaster										ttk-dmelanogaster	DNA					False	2017-12-21	modENCODE				1							ENCFF342EXM, ENCFF663DTV	778875	Kevin White, UChicago	b461aed9beebf5b383b6beb5b1893460		https://www.encodeproject.org/files/ENCFF226FFJ/@@download/ENCFF226FFJ.bed.gz	dm6				released	s3://encode-public/2017/12/19/c2c477c6-e8e7-4d8f-a37c-b22703d18518/ENCFF226FFJ.bed.gz				
ENCFF092DBP	bed narrowPeak	peaks and background as input for IDR	ENCSR155JVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF620WUR, ENCFF808HAM	754934	Kevin White, UChicago	6f9b5d8d7e51747ea3776e9f9af8c9b8		https://www.encodeproject.org/files/ENCFF092DBP/@@download/ENCFF092DBP.bed.gz	dm3				released	s3://encode-public/2017/07/07/7267e26e-f326-413e-a26f-437bbac9d9b0/ENCFF092DBP.bed.gz				
ENCFF897LXB	bed narrowPeak	peaks and background as input for IDR	ENCSR155JVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF578DSX, ENCFF620WUR	750472	Kevin White, UChicago	bf6afe06f66712149c17f3f1e186debf		https://www.encodeproject.org/files/ENCFF897LXB/@@download/ENCFF897LXB.bed.gz	dm3				released	s3://encode-public/2017/07/07/634c5e9c-d15f-46a1-8793-36a94a8a4471/ENCFF897LXB.bed.gz				
ENCFF588DQU	bed narrowPeak	peaks and background as input for IDR	ENCSR155JVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				3							ENCFF393UAU, ENCFF620WUR	761950	Kevin White, UChicago	3e70a717560cfeacc277dd6d1eef05cb		https://www.encodeproject.org/files/ENCFF588DQU/@@download/ENCFF588DQU.bed.gz	dm3				released	s3://encode-public/2017/07/07/4314eef3-08b5-4600-9197-23de39243752/ENCFF588DQU.bed.gz				
ENCFF436HRT	bed narrowPeak	peaks and background as input for IDR	ENCSR155JVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2, 3							ENCFF393UAU, ENCFF578DSX, ENCFF620WUR, ENCFF808HAM	762474	Kevin White, UChicago	b914ffe7b787ce5e1e21acfa5c1f6fd6		https://www.encodeproject.org/files/ENCFF436HRT/@@download/ENCFF436HRT.bed.gz	dm3				released	s3://encode-public/2017/07/07/7f912340-35af-4f45-8a93-446a48c914db/ENCFF436HRT.bed.gz				
ENCFF115AHQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR155JVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2, 3							ENCFF092DBP, ENCFF436HRT, ENCFF588DQU, ENCFF897LXB	95380	Kevin White, UChicago	8ec49d9b7eef04bae34fe6eb7f42d7ac		https://www.encodeproject.org/files/ENCFF115AHQ/@@download/ENCFF115AHQ.bed.gz	dm3				released	s3://encode-public/2017/07/07/24ea4802-640d-40cf-89f1-e90940414bf5/ENCFF115AHQ.bed.gz				
ENCFF998XPW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR155JVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2, 3							ENCFF209GWD, ENCFF270EGH, ENCFF321NQE, ENCFF377QTR	95374	Kevin White, UChicago	f713cddd0177f2380d448fde7507f5e3		https://www.encodeproject.org/files/ENCFF998XPW/@@download/ENCFF998XPW.bed.gz	dm6				released	s3://encode-public/2017/07/07/d5b4e1bb-bc43-4fbd-a9ad-f571428b7e9e/ENCFF998XPW.bed.gz				
ENCFF270EGH	bed narrowPeak	peaks and background as input for IDR	ENCSR155JVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2, 3							ENCFF220HFY, ENCFF457GEO, ENCFF901LEV, ENCFF996ITS	761814	Kevin White, UChicago	d45289185f92b507dd3eeb021741cd45		https://www.encodeproject.org/files/ENCFF270EGH/@@download/ENCFF270EGH.bed.gz	dm6				released	s3://encode-public/2017/07/07/eac24ea3-ce5b-4b3e-bb63-321e01b649b6/ENCFF270EGH.bed.gz				
ENCFF321NQE	bed narrowPeak	peaks and background as input for IDR	ENCSR155JVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF220HFY, ENCFF996ITS	753728	Kevin White, UChicago	3d924a35ed6e1474afa6defa2a769109		https://www.encodeproject.org/files/ENCFF321NQE/@@download/ENCFF321NQE.bed.gz	dm6				released	s3://encode-public/2017/07/07/b70222bf-e46c-4d0b-b491-89043a764181/ENCFF321NQE.bed.gz				
ENCFF209GWD	bed narrowPeak	peaks and background as input for IDR	ENCSR155JVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				3							ENCFF901LEV, ENCFF996ITS	762625	Kevin White, UChicago	c8b411bf2cb6e2688c7a161dd2c859bb		https://www.encodeproject.org/files/ENCFF209GWD/@@download/ENCFF209GWD.bed.gz	dm6				released	s3://encode-public/2017/07/07/9fba2f71-798b-401e-8ad0-fd9c715101e1/ENCFF209GWD.bed.gz				
ENCFF377QTR	bed narrowPeak	peaks and background as input for IDR	ENCSR155JVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Trl-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF457GEO, ENCFF996ITS	770150	Kevin White, UChicago	c2c7cd944898c7cecf8aa63706587449		https://www.encodeproject.org/files/ENCFF377QTR/@@download/ENCFF377QTR.bed.gz	dm6				released	s3://encode-public/2017/07/07/3036cba0-cef6-4d58-bb61-a567cfd52a72/ENCFF377QTR.bed.gz				
ENCFF384BPC	bed narrowPeak	optimal IDR thresholded peaks	ENCSR074LKQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										pan-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF084BVW, ENCFF209UPT, ENCFF677MYV	4660	Kevin White, UChicago	62c0a48f54154d5093b86874d699e3b6		https://www.encodeproject.org/files/ENCFF384BPC/@@download/ENCFF384BPC.bed.gz	dm3				released	s3://encode-public/2017/07/05/4b7b4dde-02ce-493c-ac9f-b41866b7817a/ENCFF384BPC.bed.gz				
ENCFF990PMN	bed narrowPeak	peaks and background as input for IDR	ENCSR074LKQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										pan-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF447ETP, ENCFF807HVA	770798	Kevin White, UChicago	f017a1b07de685e7b31905e52e12ebfb		https://www.encodeproject.org/files/ENCFF990PMN/@@download/ENCFF990PMN.bed.gz	dm6				released	s3://encode-public/2017/07/05/4b8ec8ed-486b-4a3e-a66d-73727b7c22ed/ENCFF990PMN.bed.gz				
ENCFF677MYV	bed narrowPeak	peaks and background as input for IDR	ENCSR074LKQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										pan-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF284HMI, ENCFF584HAE	765989	Kevin White, UChicago	c296a4345b5f9561e2bb2f8af9eceb9d		https://www.encodeproject.org/files/ENCFF677MYV/@@download/ENCFF677MYV.bed.gz	dm3				released	s3://encode-public/2017/07/05/fc5de46a-13c6-439e-9eb9-0a0effd73d2c/ENCFF677MYV.bed.gz				
ENCFF209UPT	bed narrowPeak	peaks and background as input for IDR	ENCSR074LKQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										pan-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF284HMI, ENCFF584HAE, ENCFF903NCM	769923	Kevin White, UChicago	932b1d935be3f7f3da1eeb27b7b38dbe		https://www.encodeproject.org/files/ENCFF209UPT/@@download/ENCFF209UPT.bed.gz	dm3				released	s3://encode-public/2017/07/05/c176c37b-6ee6-459f-b106-7e22566683ca/ENCFF209UPT.bed.gz				
ENCFF957KFF	bed narrowPeak	peaks and background as input for IDR	ENCSR074LKQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										pan-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF447ETP, ENCFF470GRZ	766523	Kevin White, UChicago	8fc87816416b566dcd41d09c4d4a7aec		https://www.encodeproject.org/files/ENCFF957KFF/@@download/ENCFF957KFF.bed.gz	dm6				released	s3://encode-public/2017/07/05/9bf5ff4f-4564-4b33-8fe9-e9d00da157d1/ENCFF957KFF.bed.gz				
ENCFF140XTB	bed narrowPeak	peaks and background as input for IDR	ENCSR074LKQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										pan-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF447ETP, ENCFF470GRZ, ENCFF807HVA	770205	Kevin White, UChicago	b53cd785851f73b7a180e3bf484279e9		https://www.encodeproject.org/files/ENCFF140XTB/@@download/ENCFF140XTB.bed.gz	dm6				released	s3://encode-public/2017/07/05/3adea415-a1f6-46dc-b1e8-bfe64900ac0e/ENCFF140XTB.bed.gz				
ENCFF432EKX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR074LKQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										pan-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF140XTB, ENCFF957KFF, ENCFF990PMN	358	Kevin White, UChicago	c49cb8aa59550154437ccdf6a89cc264		https://www.encodeproject.org/files/ENCFF432EKX/@@download/ENCFF432EKX.bed.gz	dm6				released	s3://encode-public/2017/07/05/91367d19-61d9-4811-b325-f4a4f54ad7b1/ENCFF432EKX.bed.gz				
ENCFF084BVW	bed narrowPeak	peaks and background as input for IDR	ENCSR074LKQ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										pan-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF284HMI, ENCFF903NCM	769587	Kevin White, UChicago	02312060f4d33df51bc80d760d863ff4		https://www.encodeproject.org/files/ENCFF084BVW/@@download/ENCFF084BVW.bed.gz	dm3				released	s3://encode-public/2017/07/05/a95c8545-55e8-4914-b37f-1108956ade4a/ENCFF084BVW.bed.gz				
ENCFF561EJJ	bed narrowPeak	peaks and background as input for IDR	ENCSR553HEY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/tll-dmelanogaster/		dm3 3R 30841669 30865664		tll-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF126EXP, ENCFF234BTS	789618	Kevin White, UChicago	21ab9d28691b0ee7c98446bb15b4a25f		https://www.encodeproject.org/files/ENCFF561EJJ/@@download/ENCFF561EJJ.bed.gz	dm3				released	s3://encode-public/2017/07/02/f8e2c908-4ca5-4a51-ae82-2e97c5d51dc9/ENCFF561EJJ.bed.gz				
ENCFF629ABM	bed narrowPeak	peaks and background as input for IDR	ENCSR553HEY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/tll-dmelanogaster/		dm3 3R 30841669 30865664		tll-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF126EXP, ENCFF761ZNS	785288	Kevin White, UChicago	1308c5d70042e6da71d72b531d97f84c		https://www.encodeproject.org/files/ENCFF629ABM/@@download/ENCFF629ABM.bed.gz	dm3				released	s3://encode-public/2017/07/02/810101ef-f65e-487c-940a-8f135de719bf/ENCFF629ABM.bed.gz				
ENCFF472SYO	bed narrowPeak	peaks and background as input for IDR	ENCSR553HEY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/tll-dmelanogaster/		dm3 3R 30841669 30865664		tll-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF126EXP, ENCFF234BTS, ENCFF761ZNS	791381	Kevin White, UChicago	0c775fc903222c86fd8816129994a8cb		https://www.encodeproject.org/files/ENCFF472SYO/@@download/ENCFF472SYO.bed.gz	dm3				released	s3://encode-public/2017/07/02/be8dcf66-1194-4523-b72d-f1401d4b5214/ENCFF472SYO.bed.gz				
