File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF220KPA	bed narrowPeak	optimal IDR thresholded peaks	ENCSR582OWB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG34406-dmelanogaster/		dm3 2L 3166817 3189997		CG34406-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF236TZP, ENCFF295ABR, ENCFF389RZB, ENCFF964ESA	136779	Kevin White, UChicago	961cb5dc9997edeb5e1c8ccfbdf362ef		https://www.encodeproject.org/files/ENCFF220KPA/@@download/ENCFF220KPA.bed.gz	dm3				released	s3://encode-public/2016/04/12/f57ac399-7509-42df-bbc5-43715bb086de/ENCFF220KPA.bed.gz				
ENCFF860JEV	bed narrowPeak	peaks and background as input for IDR	ENCSR582OWB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG34406-dmelanogaster/		dm3 2L 3166817 3189997		CG34406-dmelanogaster	DNA					False	2016-07-06	modERN				1							ENCFF320PYV, ENCFF777IGI	738519	Kevin White, UChicago	726d49d638338cbd5205411916075773		https://www.encodeproject.org/files/ENCFF860JEV/@@download/ENCFF860JEV.bed.gz	dm6				released	s3://encode-public/2016/06/22/394a43a4-0424-425b-ab1d-6d12abb645a1/ENCFF860JEV.bed.gz				
ENCFF872OIO	bed narrowPeak	peaks and background as input for IDR	ENCSR582OWB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG34406-dmelanogaster/		dm3 2L 3166817 3189997		CG34406-dmelanogaster	DNA					False	2016-07-06	modERN				3							ENCFF503FKK, ENCFF777IGI	755938	Kevin White, UChicago	94aec9c8c19423a5bb5a6e62fbf54c5c		https://www.encodeproject.org/files/ENCFF872OIO/@@download/ENCFF872OIO.bed.gz	dm6				released	s3://encode-public/2016/06/22/6e05e607-617e-42ab-be24-442b3c71a6a1/ENCFF872OIO.bed.gz				
ENCFF326MNV	bed narrowPeak	peaks and background as input for IDR	ENCSR582OWB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG34406-dmelanogaster/		dm3 2L 3166817 3189997		CG34406-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF169FNP, ENCFF320PYV, ENCFF503FKK, ENCFF777IGI	752438	Kevin White, UChicago	0a4a897f9d05c8e26794ebd449781eee		https://www.encodeproject.org/files/ENCFF326MNV/@@download/ENCFF326MNV.bed.gz	dm6				released	s3://encode-public/2016/06/22/96267b68-b7a8-4e20-806f-e8cc95336649/ENCFF326MNV.bed.gz				
ENCFF622QHN	bed narrowPeak	peaks and background as input for IDR	ENCSR582OWB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG34406-dmelanogaster/		dm3 2L 3166817 3189997		CG34406-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF169FNP, ENCFF777IGI	757291	Kevin White, UChicago	71ced15d2bd3f51950be89d5d17d323b		https://www.encodeproject.org/files/ENCFF622QHN/@@download/ENCFF622QHN.bed.gz	dm6				released	s3://encode-public/2016/06/22/66b96455-82c5-4ff1-b0e4-e2493c0cc424/ENCFF622QHN.bed.gz				
ENCFF248QFM	bed narrowPeak	optimal IDR thresholded peaks	ENCSR582OWB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG34406-dmelanogaster/		dm3 2L 3166817 3189997		CG34406-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF326MNV, ENCFF622QHN, ENCFF860JEV, ENCFF872OIO	139336	Kevin White, UChicago	68ad03a033a5a64f0aad96a418265197		https://www.encodeproject.org/files/ENCFF248QFM/@@download/ENCFF248QFM.bed.gz	dm6				released	s3://encode-public/2017/10/13/fc22bcc8-0e33-408b-91c5-6673d01cb762/ENCFF248QFM.bed.gz				
ENCFF629TIB	bed narrowPeak	peaks and background as input for IDR	ENCSR059TJM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3995-dmelanogaster/		dm3 3R 12853074 12873415		CG3995-dmelanogaster	DNA					False	2016-09-29	modERN				1							ENCFF070IBV, ENCFF877KDY	768946	Kevin White, UChicago	b58ae645879e28dcbe24f8116bf680e3		https://www.encodeproject.org/files/ENCFF629TIB/@@download/ENCFF629TIB.bed.gz	dm3				released	s3://encode-public/2016/08/04/5eb2f0c7-372f-408b-bde7-18b2498652c6/ENCFF629TIB.bed.gz				
ENCFF815OVG	bed narrowPeak	peaks and background as input for IDR	ENCSR059TJM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3995-dmelanogaster/		dm3 3R 12853074 12873415		CG3995-dmelanogaster	DNA					False	2016-09-29	modERN				3							ENCFF859HHT, ENCFF877KDY	533447	Kevin White, UChicago	ae886790afbb92da92031cf81be29e9e		https://www.encodeproject.org/files/ENCFF815OVG/@@download/ENCFF815OVG.bed.gz	dm3				released	s3://encode-public/2016/08/04/0badc0c6-1ca7-45bb-840c-56da4a053c8e/ENCFF815OVG.bed.gz				
ENCFF307QPH	bed narrowPeak	peaks and background as input for IDR	ENCSR059TJM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3995-dmelanogaster/		dm3 3R 12853074 12873415		CG3995-dmelanogaster	DNA					False	2016-09-29	modERN				2							ENCFF309LDY, ENCFF877KDY	652923	Kevin White, UChicago	27ea21b5b18b683667074531997fa346		https://www.encodeproject.org/files/ENCFF307QPH/@@download/ENCFF307QPH.bed.gz	dm3				released	s3://encode-public/2016/08/04/a8630405-5251-44ec-8c3e-ad0f41f4bbba/ENCFF307QPH.bed.gz				
ENCFF633HDJ	bed narrowPeak	peaks and background as input for IDR	ENCSR059TJM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3995-dmelanogaster/		dm3 3R 12853074 12873415		CG3995-dmelanogaster	DNA					False	2016-09-29	modERN				3							ENCFF412CDY, ENCFF780MYL	624491	Kevin White, UChicago	f8f09fc1463ca425804dcb4e3693d73e		https://www.encodeproject.org/files/ENCFF633HDJ/@@download/ENCFF633HDJ.bed.gz	dm6				released	s3://encode-public/2016/08/04/2d295470-56b7-4373-b501-da141ddc5810/ENCFF633HDJ.bed.gz				
ENCFF636BZP	bed narrowPeak	peaks and background as input for IDR	ENCSR059TJM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3995-dmelanogaster/		dm3 3R 12853074 12873415		CG3995-dmelanogaster	DNA					False	2016-09-29	modERN				1							ENCFF412CDY, ENCFF944DEP	773459	Kevin White, UChicago	1c43cf79e68b66fc34000be577bb84d9		https://www.encodeproject.org/files/ENCFF636BZP/@@download/ENCFF636BZP.bed.gz	dm6				released	s3://encode-public/2016/08/04/e4803eef-70e1-40c5-b9e0-fce8c1ca6e3a/ENCFF636BZP.bed.gz				
ENCFF169JKP	bed narrowPeak	peaks and background as input for IDR	ENCSR059TJM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3995-dmelanogaster/		dm3 3R 12853074 12873415		CG3995-dmelanogaster	DNA					False	2016-09-29	modERN				2							ENCFF412CDY, ENCFF670FDT	726521	Kevin White, UChicago	834dca02a46f217fecc2679b08d18060		https://www.encodeproject.org/files/ENCFF169JKP/@@download/ENCFF169JKP.bed.gz	dm6				released	s3://encode-public/2016/08/04/2f97378a-bc22-46a1-9470-7cef1aa774b2/ENCFF169JKP.bed.gz				
ENCFF785RZA	bed narrowPeak	peaks and background as input for IDR	ENCSR059TJM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3995-dmelanogaster/		dm3 3R 12853074 12873415		CG3995-dmelanogaster	DNA					False	2016-09-29	modERN				1, 2, 3							ENCFF070IBV, ENCFF309LDY, ENCFF859HHT, ENCFF877KDY	647935	Kevin White, UChicago	70ea31115ee40cdd7276818e8c39ff8a		https://www.encodeproject.org/files/ENCFF785RZA/@@download/ENCFF785RZA.bed.gz	dm3				released	s3://encode-public/2016/08/04/20a17b32-30d2-45ee-8b33-7c7d9b1f6741/ENCFF785RZA.bed.gz				
ENCFF720LIG	bed narrowPeak	peaks and background as input for IDR	ENCSR059TJM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3995-dmelanogaster/		dm3 3R 12853074 12873415		CG3995-dmelanogaster	DNA					False	2016-09-29	modERN				1, 2, 3							ENCFF412CDY, ENCFF670FDT, ENCFF780MYL, ENCFF944DEP	720932	Kevin White, UChicago	2fbc6e26f713156f9dbd16800a263fed		https://www.encodeproject.org/files/ENCFF720LIG/@@download/ENCFF720LIG.bed.gz	dm6				released	s3://encode-public/2016/08/04/ba769d71-2997-4f7f-9c0b-e90c2bc7ef59/ENCFF720LIG.bed.gz				
ENCFF139PJA	bed narrowPeak	optimal IDR thresholded peaks	ENCSR059TJM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3995-dmelanogaster/		dm3 3R 12853074 12873415		CG3995-dmelanogaster	DNA					False	2016-09-29	modERN				1, 2, 3							ENCFF307QPH, ENCFF629TIB, ENCFF785RZA, ENCFF815OVG	83454	Kevin White, UChicago	22ad3de9bf7d953c9448a72faeeed3c0		https://www.encodeproject.org/files/ENCFF139PJA/@@download/ENCFF139PJA.bed.gz	dm3				released	s3://encode-public/2017/10/13/51d2372a-14b4-4e11-be73-3ddee080c890/ENCFF139PJA.bed.gz				
ENCFF690LYQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR059TJM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3995-dmelanogaster/		dm3 3R 12853074 12873415		CG3995-dmelanogaster	DNA					False	2016-09-29	modERN				1, 2, 3							ENCFF169JKP, ENCFF633HDJ, ENCFF636BZP, ENCFF720LIG	86082	Kevin White, UChicago	f8a47a38fdefa5e14e84ca475f75051b		https://www.encodeproject.org/files/ENCFF690LYQ/@@download/ENCFF690LYQ.bed.gz	dm6				released	s3://encode-public/2017/10/13/d072ba38-49be-41ca-a944-e6bffdfea856/ENCFF690LYQ.bed.gz				
ENCFF431XMV	bed narrowPeak	peaks and background as input for IDR	ENCSR919WAW	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG11902-dmelanogaster/		dm3 3R 21156515 21176930		CG11902-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF275PKJ, ENCFF388YDC	766427	Kevin White, UChicago	2c1922d1cf139c9715e60649f51a2771		https://www.encodeproject.org/files/ENCFF431XMV/@@download/ENCFF431XMV.bed.gz	dm3				released	s3://encode-public/2018/05/11/c746c237-33c3-4e93-b8cb-4061279472fb/ENCFF431XMV.bed.gz				
ENCFF100OBK	bed narrowPeak	peaks and background as input for IDR	ENCSR919WAW	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG11902-dmelanogaster/		dm3 3R 21156515 21176930		CG11902-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF275PKJ, ENCFF388YDC, ENCFF545LCU, ENCFF806KKF	532303	Kevin White, UChicago	86516c504b2e41c0826de77b222cec78		https://www.encodeproject.org/files/ENCFF100OBK/@@download/ENCFF100OBK.bed.gz	dm3				released	s3://encode-public/2018/05/11/9e648128-2e0c-43cc-a210-5ee738b379ef/ENCFF100OBK.bed.gz				
ENCFF329AEY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR919WAW	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG11902-dmelanogaster/		dm3 3R 21156515 21176930		CG11902-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF003SGJ, ENCFF100OBK, ENCFF196AJQ, ENCFF431XMV	105751	Kevin White, UChicago	05df90f2b8209a554b15842e93effebb		https://www.encodeproject.org/files/ENCFF329AEY/@@download/ENCFF329AEY.bed.gz	dm3				released	s3://encode-public/2018/05/11/22c9ee71-588c-4b84-976a-e2d4c664ee09/ENCFF329AEY.bed.gz				
ENCFF967XRC	bed narrowPeak	peaks and background as input for IDR	ENCSR919WAW	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG11902-dmelanogaster/		dm3 3R 21156515 21176930		CG11902-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF275STH, ENCFF988FAX	765903	Kevin White, UChicago	9b98aa0d7c5fe395add55cce041c2ffb		https://www.encodeproject.org/files/ENCFF967XRC/@@download/ENCFF967XRC.bed.gz	dm6				released	s3://encode-public/2018/05/11/8414193c-4566-4eb9-9e2b-81f0263c78d1/ENCFF967XRC.bed.gz				
ENCFF947QKV	bed narrowPeak	peaks and background as input for IDR	ENCSR919WAW	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG11902-dmelanogaster/		dm3 3R 21156515 21176930		CG11902-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF171LBT, ENCFF275STH, ENCFF367IBW, ENCFF988FAX	561708	Kevin White, UChicago	d0935877ee918e78205c12b69f7c588b		https://www.encodeproject.org/files/ENCFF947QKV/@@download/ENCFF947QKV.bed.gz	dm6				released	s3://encode-public/2018/05/11/df43cdd3-704c-40e1-a7a0-d901d1cd42f5/ENCFF947QKV.bed.gz				
ENCFF408JZT	bed narrowPeak	optimal IDR thresholded peaks	ENCSR919WAW	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG11902-dmelanogaster/		dm3 3R 21156515 21176930		CG11902-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF049KKD, ENCFF454THF, ENCFF947QKV, ENCFF967XRC	90861	Kevin White, UChicago	783411db3983cf892cb6de17dff39dbe		https://www.encodeproject.org/files/ENCFF408JZT/@@download/ENCFF408JZT.bed.gz	dm6				released	s3://encode-public/2018/05/11/04e8c645-5fce-4efd-a4a4-a077cc7bb0e4/ENCFF408JZT.bed.gz				
ENCFF003SGJ	bed narrowPeak	peaks and background as input for IDR	ENCSR919WAW	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG11902-dmelanogaster/		dm3 3R 21156515 21176930		CG11902-dmelanogaster	DNA					False	2016-07-06	modERN				3							ENCFF388YDC, ENCFF806KKF	434773	Kevin White, UChicago	7885a50f8b28feab03eb2fbe64879ec1		https://www.encodeproject.org/files/ENCFF003SGJ/@@download/ENCFF003SGJ.bed.gz	dm3				released	s3://encode-public/2016/04/11/9fb6bfdc-2a4a-4789-99de-3a1c1b209dd9/ENCFF003SGJ.bed.gz				
ENCFF196AJQ	bed narrowPeak	peaks and background as input for IDR	ENCSR919WAW	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG11902-dmelanogaster/		dm3 3R 21156515 21176930		CG11902-dmelanogaster	DNA					False	2016-07-06	modERN				1							ENCFF388YDC, ENCFF545LCU	392102	Kevin White, UChicago	7ff137e2948fd0672d874bfd78bfaeed		https://www.encodeproject.org/files/ENCFF196AJQ/@@download/ENCFF196AJQ.bed.gz	dm3				released	s3://encode-public/2016/04/11/14a4e4ad-69ad-4d09-b5c8-6bd3f4a4e9dd/ENCFF196AJQ.bed.gz				
ENCFF049KKD	bed narrowPeak	peaks and background as input for IDR	ENCSR919WAW	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG11902-dmelanogaster/		dm3 3R 21156515 21176930		CG11902-dmelanogaster	DNA					False	2016-07-06	modERN				3							ENCFF275STH, ENCFF367IBW	728242	Kevin White, UChicago	a6a0b1b6cefd01f5527f67945bc8eb18		https://www.encodeproject.org/files/ENCFF049KKD/@@download/ENCFF049KKD.bed.gz	dm6				released	s3://encode-public/2016/06/22/40bcb208-09ad-46ea-936b-51e52773249d/ENCFF049KKD.bed.gz				
ENCFF454THF	bed narrowPeak	peaks and background as input for IDR	ENCSR919WAW	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG11902-dmelanogaster/		dm3 3R 21156515 21176930		CG11902-dmelanogaster	DNA					False	2016-07-06	modERN				1							ENCFF171LBT, ENCFF275STH	751993	Kevin White, UChicago	feaf4ec71c761a2add8c869da520528e		https://www.encodeproject.org/files/ENCFF454THF/@@download/ENCFF454THF.bed.gz	dm6				released	s3://encode-public/2016/06/22/3f7b2ad2-f27a-4502-a9ff-4048bdb86560/ENCFF454THF.bed.gz				
ENCFF076SAS	bed narrowPeak	peaks and background as input for IDR	ENCSR360TFL	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG31388-dmelanogaster/		dm3 3R 7049579 7071250		CG31388-dmelanogaster	DNA					False	2016-07-06	modERN				4							ENCFF196YME, ENCFF996OHP	688367	Kevin White, UChicago	833c041bd0390fb8200c8f8a2695d0a6		https://www.encodeproject.org/files/ENCFF076SAS/@@download/ENCFF076SAS.bed.gz	dm3				released	s3://encode-public/2016/04/11/909997a4-5fcb-49da-b15b-7805f278ae8c/ENCFF076SAS.bed.gz				
ENCFF253OKB	bed narrowPeak	peaks and background as input for IDR	ENCSR360TFL	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG31388-dmelanogaster/		dm3 3R 7049579 7071250		CG31388-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF196YME, ENCFF697RDZ	778201	Kevin White, UChicago	044a5c8b6cd8ff805692c8b51ea1ed74		https://www.encodeproject.org/files/ENCFF253OKB/@@download/ENCFF253OKB.bed.gz	dm3				released	s3://encode-public/2016/04/11/a418f383-9baf-41f5-8a45-52dc770a490a/ENCFF253OKB.bed.gz				
ENCFF942YNB	bed narrowPeak	peaks and background as input for IDR	ENCSR360TFL	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG31388-dmelanogaster/		dm3 3R 7049579 7071250		CG31388-dmelanogaster	DNA					False	2016-07-06	modERN				2, 4							ENCFF196YME, ENCFF697RDZ, ENCFF996OHP	576989	Kevin White, UChicago	9ab81095d159bb40d8f26252ab0dfbb3		https://www.encodeproject.org/files/ENCFF942YNB/@@download/ENCFF942YNB.bed.gz	dm3				released	s3://encode-public/2016/04/11/1d05a201-045f-410e-9cd6-a4f8fec614f9/ENCFF942YNB.bed.gz				
ENCFF643NPA	bed narrowPeak	peaks and background as input for IDR	ENCSR360TFL	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG31388-dmelanogaster/		dm3 3R 7049579 7071250		CG31388-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF705ONB, ENCFF795LME	782706	Kevin White, UChicago	f747a3275fb7f9ce465414eec698f07c		https://www.encodeproject.org/files/ENCFF643NPA/@@download/ENCFF643NPA.bed.gz	dm6				released	s3://encode-public/2016/06/22/87d5b113-ce66-415e-a391-520c280a2edc/ENCFF643NPA.bed.gz				
ENCFF130MKK	bed narrowPeak	peaks and background as input for IDR	ENCSR360TFL	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG31388-dmelanogaster/		dm3 3R 7049579 7071250		CG31388-dmelanogaster	DNA					False	2016-07-06	modERN				4							ENCFF266EOB, ENCFF705ONB	783654	Kevin White, UChicago	1390b7c610fa98d7c64897b29fdf8098		https://www.encodeproject.org/files/ENCFF130MKK/@@download/ENCFF130MKK.bed.gz	dm6				released	s3://encode-public/2016/06/22/f238cae4-bc79-4307-b5be-81aa835ebcca/ENCFF130MKK.bed.gz				
ENCFF198PSP	bed narrowPeak	peaks and background as input for IDR	ENCSR360TFL	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG31388-dmelanogaster/		dm3 3R 7049579 7071250		CG31388-dmelanogaster	DNA					False	2016-07-06	modERN				2, 4							ENCFF266EOB, ENCFF705ONB, ENCFF795LME	753841	Kevin White, UChicago	3121cbf5556859202a4fb44622aad8e6		https://www.encodeproject.org/files/ENCFF198PSP/@@download/ENCFF198PSP.bed.gz	dm6				released	s3://encode-public/2016/06/22/346f7644-d57c-47a3-bf8c-a4e818094d71/ENCFF198PSP.bed.gz				
ENCFF910SCQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR360TFL	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG31388-dmelanogaster/		dm3 3R 7049579 7071250		CG31388-dmelanogaster	DNA					False	2016-07-06	modERN				2, 4							ENCFF076SAS, ENCFF253OKB, ENCFF942YNB	36767	Kevin White, UChicago	dc7997940bf6f077cfbc01e9ca2a4821		https://www.encodeproject.org/files/ENCFF910SCQ/@@download/ENCFF910SCQ.bed.gz	dm3				released	s3://encode-public/2017/10/13/2049d8c2-7c13-4baa-ac97-575b0c918628/ENCFF910SCQ.bed.gz				
ENCFF812AMG	bed narrowPeak	optimal IDR thresholded peaks	ENCSR360TFL	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG31388-dmelanogaster/		dm3 3R 7049579 7071250		CG31388-dmelanogaster	DNA					False	2016-07-06	modERN				2, 4							ENCFF130MKK, ENCFF198PSP, ENCFF643NPA	46526	Kevin White, UChicago	73a8c41b7b36c2de6776d84837430552		https://www.encodeproject.org/files/ENCFF812AMG/@@download/ENCFF812AMG.bed.gz	dm6				released	s3://encode-public/2017/10/13/a7a7c6c9-f903-4f28-86fe-e1c029a1ec6e/ENCFF812AMG.bed.gz				
ENCFF755NWX	bed narrowPeak	peaks and background as input for IDR	ENCSR308HCJ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Smox-dmelanogaster/		dm3 X 7947324 8045669		Smox-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF155TPL, ENCFF797XKZ	760354	Kevin White, UChicago	c839093c733281c5706ef44c5fed670b		https://www.encodeproject.org/files/ENCFF755NWX/@@download/ENCFF755NWX.bed.gz	dm3				released	s3://encode-public/2015/10/16/fb3139df-962e-4d7a-b822-0bdfd85384a4/ENCFF755NWX.bed.gz				
ENCFF297NJM	bed narrowPeak	peaks and background as input for IDR	ENCSR308HCJ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Smox-dmelanogaster/		dm3 X 7947324 8045669		Smox-dmelanogaster	DNA					False	2016-07-06	modERN				3							ENCFF343LIU, ENCFF797XKZ	769838	Kevin White, UChicago	d3636f3e7b2fc1d5d7727a00bd0c61fc		https://www.encodeproject.org/files/ENCFF297NJM/@@download/ENCFF297NJM.bed.gz	dm3				released	s3://encode-public/2015/10/16/3f38046b-10b8-43f6-a6ec-d17256bf2960/ENCFF297NJM.bed.gz				
ENCFF008JPN	bed narrowPeak	peaks and background as input for IDR	ENCSR308HCJ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Smox-dmelanogaster/		dm3 X 7947324 8045669		Smox-dmelanogaster	DNA					False	2016-07-06	modERN				1							ENCFF405RLI, ENCFF797XKZ	765454	Kevin White, UChicago	ba911560a20f954fafb00cb60bb54ce2		https://www.encodeproject.org/files/ENCFF008JPN/@@download/ENCFF008JPN.bed.gz	dm3				released	s3://encode-public/2015/10/16/c0f27c10-42a3-47dc-afac-af5ca022b53c/ENCFF008JPN.bed.gz				
ENCFF241OWL	bed narrowPeak	peaks and background as input for IDR	ENCSR308HCJ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Smox-dmelanogaster/		dm3 X 7947324 8045669		Smox-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF155TPL, ENCFF343LIU, ENCFF405RLI, ENCFF797XKZ	771928	Kevin White, UChicago	fda09cc2ff96232929cd9d1029bee007		https://www.encodeproject.org/files/ENCFF241OWL/@@download/ENCFF241OWL.bed.gz	dm3				released	s3://encode-public/2015/10/16/da10054d-b716-44ee-a9e7-f3469fdc7ab7/ENCFF241OWL.bed.gz				
ENCFF985FUY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR308HCJ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Smox-dmelanogaster/		dm3 X 7947324 8045669		Smox-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF008JPN, ENCFF241OWL, ENCFF297NJM, ENCFF755NWX	148369	Kevin White, UChicago	174c4d816a5e614c8fefefaba93697b9		https://www.encodeproject.org/files/ENCFF985FUY/@@download/ENCFF985FUY.bed.gz	dm3				released	s3://encode-public/2015/10/16/33263951-7138-44e2-9a7d-3ef1180b4a02/ENCFF985FUY.bed.gz				
ENCFF893JJG	bed narrowPeak	peaks and background as input for IDR	ENCSR308HCJ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Smox-dmelanogaster/		dm3 X 7947324 8045669		Smox-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF295RHJ, ENCFF372ODR, ENCFF751LNF, ENCFF861LCJ	794237	Kevin White, UChicago	76860b4950925bf3f267b825e492ef94		https://www.encodeproject.org/files/ENCFF893JJG/@@download/ENCFF893JJG.bed.gz	dm6				released	s3://encode-public/2016/06/22/bd494f72-c0a1-4a25-a7f2-872faffb8093/ENCFF893JJG.bed.gz				
